Date,gen_power,cons_power,gkal,temp,gkal_plan,noise,DG
2021-12-02 08:00:00,277.06035569708405,14050,151.02189782489754,73.60245825798708,158.70393109855763,1.009172090355094,281.53181573146566
2021-12-02 08:30:00,291.08326222679733,14050,151.02189782489754,73.60245825798708,158.70393109855763,1.0197093435084559,297.5024706701572
2021-12-02 09:00:00,297.44915534819,14904,139.00476886868273,73.62680977021645,144.18295481630713,1.0391733466742288,304.3961792983209
2021-12-02 09:30:00,301.4264555528941,14904,139.00476886868273,73.62680977021645,144.18295481630713,1.0329941486765049,308.5521873496991
2021-12-02 10:00:00,298.0843922661365,15067,122.11079087802692,82.46932617614976,123.44835364135145,1.0157277337081347,304.38484593483764
2021-12-02 10:30:00,297.61254988390994,15067,122.11079087802692,82.46932617614976,123.44835364135145,1.0105955997389602,302.3717139459206
2021-12-02 11:00:00,298.17549141738743,14743,83.09634131818736,80.38640368483799,73.24444277407325,1.007191552302418,301.8451538410708
2021-12-02 11:30:00,299.9259904613766,14743,83.09634131818736,80.38640368483799,73.24444277407325,1.0134466674398308,303.53804146293004
2021-12-02 12:00:00,301.55036399354077,14555,79.63098144041176,80.33456325139387,74.23172772276845,1.0145737260222263,305.31005261045476
2021-12-02 12:30:00,302.55665230276264,14555,79.63098144041176,80.33456325139387,74.23172772276845,1.0144081596443058,306.3040578080365
2021-12-02 13:00:00,301.5812445201189,14454,82.99856084194094,86.03077636294819,84.20976520391206,1.0127192094426904,304.4080442855724
2021-12-02 13:30:00,299.8501524819746,14454,82.99856084194094,86.03077636294819,84.20976520391206,1.0067812262329163,301.49814489196666
2021-12-02 14:00:00,297.02222488643093,14369,59.62300844714443,85.17555476886947,56.99286036387431,0.9983839844513678,298.2458823373858
2021-12-02 14:30:00,294.6088648024502,14369,59.62300844714443,85.17555476886947,56.99286036387431,0.9951876865609316,295.5313067836173
2021-12-02 15:00:00,294.1929667767106,14362,60.36667359374198,79.128897323584,60.733451917556835,1.0075266456684628,294.95009401574833
2021-12-02 15:30:00,293.61490432604666,14362,60.36667359374198,79.128897323584,60.733451917556835,1.0077758241063435,294.6539347952107
2021-12-02 16:00:00,294.1995892925298,14272,83.64807601599699,81.31483318905521,96.51361942396318,1.0039937269823533,295.6205259964182
2021-12-02 16:30:00,295.7261879125395,14272,83.64807601599699,81.31483318905521,96.51361942396318,1.003209879053217,296.5788624266954
2021-12-02 17:00:00,298.6276085403434,14883,45.83525482603266,80.16506313177999,44.85408090480876,1.0016431201029339,299.11748988192807
2021-12-02 17:30:00,305.43032621745306,14883,45.83525482603266,80.16506313177999,44.85408090480876,0.9977940714310097,305.852099495498
2021-12-02 18:00:00,308.8198134151495,15431,81.47750017600252,80.37965728287355,93.87499624426816,1.001561413605451,309.0557210308134
2021-12-02 18:30:00,312.99701004442096,15431,81.47750017600252,80.37965728287355,93.87499624426816,1.0026960901381057,313.07747008596874
2021-12-02 19:00:00,310.14648583615775,15311,59.427118392859526,81.73885750730554,60.56258619714146,1.0001248073161775,310.13092221325326
2021-12-02 19:30:00,303.89487497139476,15311,59.427118392859526,81.73885750730554,60.56258619714146,0.9991089339654134,303.2693215104422
2021-12-02 20:00:00,298.62597830852496,15060,83.16943593887018,82.84852314520401,91.36629706959721,0.9962578473615883,296.8866332311113
2021-12-02 20:30:00,293.21187761119546,15060,83.16943593887018,82.84852314520401,91.36629706959721,0.9915200538513955,290.9888261487114
2021-12-02 21:00:00,291.9282690473254,14859,48.513864715048975,88.1490946318817,42.3266640705073,0.9838658898744134,290.0626601451331
2021-12-02 21:30:00,287.2475079087554,14859,48.513864715048975,88.1490946318817,42.3266640705073,0.9913386560911672,285.69084347972927
2021-12-02 22:00:00,283.7500152904627,14317,80.86365069832247,71.41725568985626,78.58066333605699,1.0050643454756605,282.6433014301298
2021-12-02 22:30:00,274.9279786694918,14317,80.86365069832247,71.41725568985626,78.58066333605699,1.0011148330489175,274.30502469246034
2021-12-02 23:00:00,267.73851924925185,13426,122.29763001880718,73.96096985519338,135.93236655048884,0.9991147107398752,267.2601622304177
